HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.VIDEOA,Input.DESCA,Input.VIDEOB,Input.DESCB,Input.VIDEOC,Input.DESCC,Input.VIDEOD,Input.DESCD,Input.VIDEOE,Input.DESCE,Answer.A-rank,Answer.B-rank,Answer.C-rank,Answer.D-rank,Answer.E-rank,Answer.input-desc,Approve,Reject
3P520RYKCH6I3YXAZ7A5TJBCAGXU5Q,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:01:57 PST 2019,,,3DY46V3X3PI3435PO87Z9QFIW9Z55S,ACHQIF760VSES,Approved,Tue Jan 08 12:12:37 PST 2019,Tue Jan 08 12:14:29 PST 2019,Fri Jan 11 12:14:29 PST 2019,Tue Jan 08 17:27:48 PST 2019,,,112,87% (34/39),87% (34/39),87% (34/39),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215159.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215213.mp4,The red block in front of the other red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215227.mp4,The red block in front of the other red block and right of the knife.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215241.mp4,"That red block right of the knife, in front of the other red block and right of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215255.mp4,That red block.,3,2,3,2,3,,,
3P520RYKCH6I3YXAZ7A5TJBCAGXU5Q,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:01:57 PST 2019,,,3R2PKQ87NW8DOYLANR7FF1U9NPIMIU,A3AM9JHTS7537G,Approved,Tue Jan 08 11:22:23 PST 2019,Tue Jan 08 11:51:45 PST 2019,Fri Jan 11 11:51:45 PST 2019,Tue Jan 08 17:13:04 PST 2019,,,1762,100% (18/18),100% (18/18),100% (18/18),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215159.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215213.mp4,The red block in front of the other red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215227.mp4,The red block in front of the other red block and right of the knife.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215241.mp4,"That red block right of the knife, in front of the other red block and right of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215255.mp4,That red block.,4,3,2,5,1,"That red block right of the knife, in front of the other red block and right of the cup.",,
3P520RYKCH6I3YXAZ7A5TJBCAGXU5Q,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:03 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 17:01:57 PST 2019,,,3TXMY6UCAEODWAX2NAIAL7GJKM3QCT,AR4LYBTN6XW9H,Approved,Tue Jan 08 11:46:44 PST 2019,Tue Jan 08 11:47:40 PST 2019,Fri Jan 11 11:47:40 PST 2019,Tue Jan 08 17:34:13 PST 2019,,,56,100% (7/7),100% (7/7),100% (7/7),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215159.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215213.mp4,The red block in front of the other red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215227.mp4,The red block in front of the other red block and right of the knife.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215241.mp4,"That red block right of the knife, in front of the other red block and right of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-215255.mp4,That red block.,5,1,3,2,4,The red block in front of the other red block.,,
3P6ENY9P79WPA0M56SM0ZDQRLU1HIM,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:01 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:44:46 PST 2019,,,32VNZTT0A74AD7ZN7A1S7ZE0OVQ4RX,A10RNJJJXFDSZP,Approved,Tue Jan 08 11:50:34 PST 2019,Tue Jan 08 12:05:01 PST 2019,Fri Jan 11 12:05:01 PST 2019,Tue Jan 08 16:38:02 PST 2019,,,867,98% (47/48),98% (47/48),98% (47/48),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192100.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192114.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192128.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192143.mp4,That red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192157.mp4,That red block right of the plate.,4,1,3,5,2,,,
3P6ENY9P79WPA0M56SM0ZDQRLU1HIM,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:01 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:44:46 PST 2019,,,37TRT2X24QRD0I1JEK26DMYFO6CJBP,A78ZQ5PBABTJC,Approved,Tue Jan 08 11:49:36 PST 2019,Tue Jan 08 11:55:01 PST 2019,Fri Jan 11 11:55:01 PST 2019,Tue Jan 08 17:25:23 PST 2019,,,325,100% (1/1),100% (1/1),100% (1/1),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192100.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192114.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192128.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192143.mp4,That red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192157.mp4,That red block right of the plate.,5,1,2,3,4,The red block right of the plate,,
3P6ENY9P79WPA0M56SM0ZDQRLU1HIM,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:01 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:44:46 PST 2019,,,3CP1TO84PT1B56M26P51BJC6CYX52E,A1Z0WPKCBBHDPU,Approved,Tue Jan 08 11:28:34 PST 2019,Tue Jan 08 11:36:09 PST 2019,Fri Jan 11 11:36:09 PST 2019,Tue Jan 08 16:56:59 PST 2019,,,455,100% (1/1),100% (1/1),100% (1/1),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192100.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192114.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192128.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192143.mp4,That red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192157.mp4,That red block right of the plate.,3,2,4,5,1,OBSERVED,,
3P6ENY9P79WPA0M56SM0ZDQRLU1HIM,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:01 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:44:46 PST 2019,,,3IHR8NYAM71P1UJ8UIX324ELND24P5,A1DSOAW3YF84YB,Rejected,Tue Jan 08 11:50:36 PST 2019,Tue Jan 08 11:57:50 PST 2019,Fri Jan 11 11:57:50 PST 2019,,Tue Jan 08 16:44:45 PST 2019,"Your answer may have been rejected because:
1) More than 3 items were tied.
2) Rankings were not given as a number 1-5 (i.e., text, or numbers outside 1-5 range).
3) Rankings were 1-2-3-4-5 or 5-4-3-2-1 without specifying that this was intentional. If you do not specify, I must be cautious and assume you are a bot.
4) You copied text from a ""good example"" into the optional field. Please don't do this as it looks like a bot trying to game the system.",434,8% (2/25),8% (2/25),8% (2/25),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192100.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192114.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192128.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192143.mp4,That red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192157.mp4,That red block right of the plate.,5,6,9,8,8,,,
3P6ENY9P79WPA0M56SM0ZDQRLU1HIM,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:01 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:44:46 PST 2019,,,3PJ71Z61R42NH86IQBI4IG736O019I,A27JY3V78RDGFY,Approved,Tue Jan 08 11:21:19 PST 2019,Tue Jan 08 11:37:06 PST 2019,Fri Jan 11 11:37:06 PST 2019,Tue Jan 08 16:57:03 PST 2019,,,947,100% (56/56),100% (56/56),100% (56/56),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192100.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192114.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192128.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192143.mp4,That red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192157.mp4,That red block right of the plate.,5,3,4,1,2,,,
3P6ENY9P79WPA0M56SM0ZDQRLU1HIM,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:01 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:44:46 PST 2019,,,3R6BYFZZP7C48JIO0Q33NLXFE4BXF5,A1BIZVZ6ZQPPQP,Approved,Tue Jan 08 16:44:54 PST 2019,Tue Jan 08 16:56:58 PST 2019,Fri Jan 11 16:56:58 PST 2019,Tue Jan 08 17:03:55 PST 2019,,,724,100% (57/57),100% (57/57),100% (57/57),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192100.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192114.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192128.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192143.mp4,That red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192157.mp4,That red block right of the plate.,4,3,2,5,2,,,
3P6ENY9P79WPA0M56SM0ZDQRLU1HIM,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:01 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:44:46 PST 2019,,,3SITXWYCNV9EV268VOH74V6UZ4QBX4,A1RP6UDL9FIKG8,Approved,Tue Jan 08 11:45:03 PST 2019,Tue Jan 08 11:47:37 PST 2019,Fri Jan 11 11:47:37 PST 2019,Tue Jan 08 16:54:32 PST 2019,,,154,92% (23/25),92% (23/25),92% (23/25),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192100.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192114.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192128.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192143.mp4,That red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192157.mp4,That red block right of the plate.,1,3,2,5,4,,,
3P6ENY9P79WPA0M56SM0ZDQRLU1HIM,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:01 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:44:46 PST 2019,,,3XCC1ODXDLBH2CML5785A2F5KN7RQ1,A3AHAY1VIJDCGX,Approved,Tue Jan 08 11:50:36 PST 2019,Tue Jan 08 12:14:40 PST 2019,Fri Jan 11 12:14:40 PST 2019,Tue Jan 08 17:13:01 PST 2019,,,1444,86% (31/36),86% (31/36),86% (31/36),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192100.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192114.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192128.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192143.mp4,That red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192157.mp4,That red block right of the plate.,5,3,2,1,4,,,
3P6ENY9P79WPA0M56SM0ZDQRLU1HIM,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:01 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:44:46 PST 2019,,,3ZSY5X72NXBEH095QUG1LXK55MPROT,ACYPSPSUJLCJK,Approved,Tue Jan 08 11:50:36 PST 2019,Tue Jan 08 12:17:40 PST 2019,Fri Jan 11 12:17:40 PST 2019,Tue Jan 08 17:32:08 PST 2019,,,1624,37% (7/19),37% (7/19),37% (7/19),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192100.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192114.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192128.mp4,The red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192143.mp4,That red block right of the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192157.mp4,That red block right of the plate.,4,5,3,2,1,,,
3P6ENY9P79WPA0M56SM0ZDQRLU1IHN,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:29 PST 2019,,,358UUM7WRZ37WUH698ZZABYAFXER72,A1Q9SJY06JLVL4,Approved,Tue Jan 08 11:47:32 PST 2019,Tue Jan 08 12:00:12 PST 2019,Fri Jan 11 12:00:12 PST 2019,Tue Jan 08 16:54:31 PST 2019,,,760,100% (39/39),100% (39/39),100% (39/39),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161146.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161200.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161214.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161228.mp4,That purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161242.mp4,That purple block behind the plate.,2,1,4,3,5,,,
3P6ENY9P79WPA0M56SM0ZDQRLU1IHN,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:29 PST 2019,,,3D3VGR7TA0FPVBGJ7WW9XUMUAVU3RB,ACUP08LA7MJ4O,Rejected,Tue Jan 08 11:50:02 PST 2019,Tue Jan 08 12:01:17 PST 2019,Fri Jan 11 12:01:17 PST 2019,,Tue Jan 08 17:30:27 PST 2019,"Your answer may have been rejected because:
1) More than 3 items were tied.
2) Rankings were not given as a number 1-5 (i.e., text, or numbers outside 1-5 range).
3) Rankings were 1-2-3-4-5 or 5-4-3-2-1 without specifying that this was intentional. If you do not specify, I must be cautious and assume you are a bot.
4) You copied text from a ""good example"" into the optional field. Please don't do this as it looks like a bot trying to game the system.",675,87% (34/39),87% (34/39),87% (34/39),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161146.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161200.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161214.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161228.mp4,That purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161242.mp4,That purple block behind the plate.,3,21,3,2,3,,,
3P6ENY9P79WPA0M56SM0ZDQRLU1IHN,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:29 PST 2019,,,3GFK2QRXX9HXHMK9K9U8ZQSVG5RW5M,A1M8X4XC7AR7UN,Approved,Tue Jan 08 11:27:38 PST 2019,Tue Jan 08 11:55:11 PST 2019,Fri Jan 11 11:55:11 PST 2019,Tue Jan 08 16:51:12 PST 2019,,,1653,100% (15/15),100% (15/15),100% (15/15),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161146.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161200.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161214.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161228.mp4,That purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161242.mp4,That purple block behind the plate.,5,3,4,2,1,That purple block.,,
3P6ENY9P79WPA0M56SM0ZDQRLU1IHN,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:29 PST 2019,,,3I7DHKZYGN0V60YEUKK8V26VL20F56,APBYO1615K1SZ,Approved,Tue Jan 08 11:22:41 PST 2019,Tue Jan 08 11:37:38 PST 2019,Fri Jan 11 11:37:38 PST 2019,Tue Jan 08 17:32:14 PST 2019,,,897,89% (31/35),89% (31/35),89% (31/35),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161146.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161200.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161214.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161228.mp4,That purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161242.mp4,That purple block behind the plate.,1,2,4,5,2,,,
3P6ENY9P79WPA0M56SM0ZDQRLU1IHN,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:29 PST 2019,,,3JW0YLFXRTGRU5ZTGAHHPQ58032WWC,A191S6OYAK1N2Q,Rejected,Tue Jan 08 11:47:16 PST 2019,Tue Jan 08 11:53:13 PST 2019,Fri Jan 11 11:53:13 PST 2019,,Tue Jan 08 16:43:28 PST 2019,"Your answer may have been rejected because:
1) More than 3 items were tied.
2) Rankings were not given as a number 1-5 (i.e., text, or numbers outside 1-5 range).
3) Rankings were 1-2-3-4-5 or 5-4-3-2-1 without specifying that this was intentional. If you do not specify, I must be cautious and assume you are a bot.
4) You copied text from a ""good example"" into the optional field. Please don't do this as it looks like a bot trying to game the system.",357,31% (11/35),31% (11/35),31% (11/35),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161146.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161200.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161214.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161228.mp4,That purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161242.mp4,That purple block behind the plate.,5,9,9,9,9,,,
3P6ENY9P79WPA0M56SM0ZDQRLU1IHN,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:29 PST 2019,,,3K5TEWLKGVBWELFJ1J862XDMELVVIR,A27ODHA3747UVP,Approved,Tue Jan 08 16:43:29 PST 2019,Tue Jan 08 16:46:12 PST 2019,Fri Jan 11 16:46:12 PST 2019,Tue Jan 08 16:58:27 PST 2019,,,163,100% (75/75),100% (75/75),100% (75/75),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161146.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161200.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161214.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161228.mp4,That purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161242.mp4,That purple block behind the plate.,5,1,4,3,2,That purple block behind the plate.,,
3P6ENY9P79WPA0M56SM0ZDQRLU1IHN,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:29 PST 2019,,,3LEP4MGT3G00XW1R4OGVAO32JMGBD4,A1TUQKNUWOPBKA,Approved,Tue Jan 08 11:52:39 PST 2019,Tue Jan 08 12:11:40 PST 2019,Fri Jan 11 12:11:40 PST 2019,Tue Jan 08 16:56:58 PST 2019,,,1141,98% (40/41),98% (40/41),98% (40/41),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161146.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161200.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161214.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161228.mp4,That purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161242.mp4,That purple block behind the plate.,4,5,3,5,3,,,
3P6ENY9P79WPA0M56SM0ZDQRLU1IHN,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:12 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 16:43:29 PST 2019,,,3SKRO2GZ71R7Y4P9U89T8PLJHICK1V,A1NQ3WFALVNNCB,Approved,Tue Jan 08 11:22:20 PST 2019,Tue Jan 08 11:45:02 PST 2019,Fri Jan 11 11:45:02 PST 2019,Tue Jan 08 16:51:18 PST 2019,,,1362,94% (15/16),94% (15/16),94% (15/16),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161146.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161200.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161214.mp4,The purple block behind the plate.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161228.mp4,That purple block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-161242.mp4,That purple block behind the plate.,3,1,2,4,5,,,
